Client Id,age,job,own.house,dependents,marital,gender,work.exp,education,default,balance,housing,loan,credit.score,contact,credit.history,day,month,duration,campaign,pdays,previous,poutcome,Y
28547,68,retired,1,0,single,M,13,primary,no,363,no,no,92,cellular,very good,28,jan,193,1,-1,0,unknown,0
28548,33,technician,0,4,married,M,12,tertiary,no,1699,no,no,92,cellular,critical,28,jan,202,1,83,3,success,1
28549,,technician,0,4,married,F,14,tertiary,no,1181,no,no,85,unknown,poor,28,jan,186,1,433,1,failure,1
28550,54,admin.,1,2,married,M,14,secondary,no,0,no,no,82,unknown,critical,28,jan,161,1,98,2,failure,1
28551,27,unknown,1,2,single,F,11,tertiary,no,6421,no,no,86,telephone,good,28,jan,147,4,-1,0,unknown,0
28552,52,technician,1,3,married,F,14,tertiary,no,2557,no,no,94,cellular,very good,28,jan,134,5,204,2,success,1
28553,63,technician,1,3,married,F,12,secondary,no,896,yes,no,84,cellular,very good,28,jan,115,3,91,4,other,0
28554,34,admin.,0,4,married,M,15,tertiary,no,0,no,no,76,cellular,good,28,jan,155,2,-1,0,unknown,1
28555,50,management,1,0,married,M,18,tertiary,no,2366,no,no,86,cellular,good,28,jan,816,2,149,1,other,1
28556,52,blue-collar,1,4,married,M,18,unknown,no,306,no,no,94,cellular,poor,28,jan,223,1,-1,0,unknown,1
28557,62,technician,0,3,married,M,13,unknown,no,4727,yes,no,79,unknown,good,28,jan,80,4,90,4,other,0
28558,60,admin.,0,2,married,F,14,secondary,no,438,yes,no,87,telephone,verygood,28,jan,176,2,-1,0,unknown,0
28559,60,unknown,0,0,married,F,12,secondary,no,18967,yes,no,94,cellular,good,29,jan,177,2,-1,0,unknown,1
28560,43,self-employed,1,2,married,F,3,tertiary,no,2501,no,no,85,cellular,good,29,jan,153,4,-1,0,unknown,0
28561,28,admin.,0,2,single,F,15,unknown,no,261,yes,yes,92,cellular,critical,29,jan,254,3,142,6,success,1
28562,26,unknown,0,1,single,M,15,secondary,no,2002,no,no,90,cellular,Poor,29,jan,146,1,-1,0,unknown,1
28563,56,retired,0,1,divorced,F,15,primary,no,694,no,no,47,cellular,very good,29,jan,144,1,102,1,other,1
28564,36,technician,1,2,married,F,15,tertiary,no,202,no,no,,cellular,very good,29,jan,313,1,120,3,failure,1
28565,54,admin.,0,4,single,M,17,secondary,no,1958,no,no,,telephone,poor,29,jan,179,1,206,6,failure,0
28566,32,management,1,1,divorced,F,15,tertiary,no,530,yes,no,92,cellular,verygood,29,jan,131,1,127,3,failure,0
28567,60,blue-collar,0,0,married,M,13,unknown,no,5,no,no,93,cellular,good,29,jan,533,1,92,1,success,1
28568,26,technician,1,2,single,F,14,tertiary,no,1972,yes,no,86,cellular,very good,29,jan,221,2,-1,0,unknown,0
28569,42,management,1,3,single,M,16,unknown,no,706,no,no,81,cellular,critical,29,jan,132,2,-1,0,unknown,0
28570,51,management,0,0,married,M,13,unknown,no,1708,no,no,,telephone,very good,29,jan,92,3,-1,0,unknown,0
28571,45,management,1,4,single,M,12,tertiary,no,4831,no,no,97,cellular,very good,29,jan,479,11,-1,0,unknown,1
28572,29,technician,0,3,married,M,13,secondary,no,1599,yes,no,57,cellular,very good,1,feb,200,2,96,3,failure,0
28573,60,unknown,1,4,married,F,12,unknown,no,264,no,no,93,telephone,very good,1,feb,265,1,-1,0,unknown,1
28574,,entrepreneur,0,2,single,M,12,secondary,no,278,no,no,64,cellular,good,1,feb,563,5,-1,0,unknown,1
28575,40,management,0,0,single,F,17,tertiary,no,257,no,no,81,cellular,good,1,feb,147,1,209,1,failure,0
28576,72,retired,1,2,single,F,10,tertiary,no,1285,no,no,89,telephone,good,1,feb,280,2,91,7,failure,0
28577,77,unknown,1,3,married,F,12,tertiary,no,7802,no,no,94,telephone,critical,1,feb,483,2,-1,0,unknown,1
28578,65,retired,0,2,married,F,17,tertiary,no,1973,no,no,93,telephone,verygood,2,feb,121,1,287,3,success,0
28579,60,management,1,0,married,M,18,tertiary,no,3401,no,no,91,unknown,very good,2,feb,121,1,95,2,success,0
28580,37,unemployed,1,0,single,F,15,tertiary,no,953,yes,no,86,unknown,very good,2,feb,102,1,155,5,failure,0
28581,65,retired,0,4,married,M,13,secondary,no,23421,no,no,94,cellular,very good,2,feb,432,1,-1,0,unknown,0
28582,66,retired,1,1,,F,17,primary,no,3629,no,no,93,cellular,good,2,feb,474,1,172,2,other,1
28583,30,student,1,1,single,M,14,unknown,no,4468,no,no,93,unknown,Poor,2,feb,204,1,-1,0,unknown,1
28584,33,unemployed,0,0,,F,13,tertiary,no,685,yes,no,50,cellular,very good,2,feb,105,1,96,2,failure,0
28585,29,admin.,1,2,single,F,10,tertiary,no,514,no,no,87,cellular,verygood,2,feb,270,1,-1,0,unknown,0
28586,65,retired,0,3,married,M,15,primary,no,493,no,no,76,cellular,good,2,feb,348,1,109,2,failure,0
28587,56,unknown,0,0,married,M,14,secondary,no,1989,no,no,92,cellular,good,3,feb,336,2,281,2,failure,1
28588,76,retired,0,4,married,M,14,secondary,no,852,no,no,94,telephone,very good,3,feb,283,2,-1,0,unknown,0
28589,53,admin.,1,2,,M,11,secondary,no,2398,yes,no,93,cellular,poor,3,feb,108,1,92,1,success,0
28590,,unknown,0,4,,F,13,tertiary,no,4060,no,no,49,cellular,good,3,feb,179,1,93,1,other,1
28591,,admin.,0,0,married,M,11,secondary,no,100,yes,no,84,unknown,very good,3,feb,126,1,-1,0,unknown,0
28592,33,technician,0,2,,M,9,secondary,no,303,yes,no,90,cellular,critical,3,feb,355,1,301,5,success,1
28593,34,admin.,1,3,divorced,M,3,secondary,no,661,yes,no,52,cellular,Poor,3,feb,122,1,96,9,other,0
28594,72,retired,1,3,married,F,11,unknown,no,2600,no,no,92,cellular,good,3,feb,443,2,82,3,success,1
28595,,technician,1,3,married,F,11,tertiary,no,1818,yes,yes,87,cellular,very good,3,feb,508,1,92,4,failure,1
28596,37,admin.,1,3,single,F,13,secondary,no,728,no,no,96,cellular,poor,3,feb,129,1,174,2,other,1
28597,44,technician,1,4,single,M,14,tertiary,no,678,no,no,94,unknown,very good,3,feb,111,1,124,2,other,0
28598,52,blue-collar,0,4,married,F,2,secondary,no,955,no,yes,94,cellular,good,3,feb,153,1,48,3,success,1
28599,35,technician,1,4,,M,14,secondary,no,230,no,no,90,cellular,good,3,feb,288,1,-1,0,unknown,0
28600,34,technician,0,2,married,F,10,secondary,no,0,yes,no,87,cellular,critical,3,feb,146,1,91,2,other,0
28601,37,technician,0,4,single,M,11,secondary,no,265,yes,yes,82,cellular,good,3,feb,140,1,366,2,failure,1
28602,45,admin.,0,4,married,M,18,secondary,no,205,no,no,85,unknown,very good,3,feb,373,1,92,1,success,1
28603,37,management,1,3,married,F,14,tertiary,no,238,no,no,84,cellular,very good,3,feb,185,1,92,1,success,1
28604,29,technician,1,3,married,M,10,unknown,no,95,no,yes,84,cellular,critical,3,feb,172,3,-1,0,unknown,1
28605,36,self-employed,1,3,married,F,3,tertiary,no,506,no,no,88,cellular,very good,3,feb,124,1,92,3,success,0
28606,59,housemaid,0,2,married,F,13,secondary,no,0,no,no,84,telephone,critical,3,feb,722,1,99,4,failure,0
28607,74,retired,0,2,married,M,13,primary,no,5539,no,no,81,cellular,critical,3,feb,253,2,181,1,success,0
28608,39,services,1,0,married,M,9,secondary,no,2758,no,no,90,cellular,good,4,feb,658,3,-1,0,unknown,1
28609,55,management,1,1,divorced,M,5,tertiary,no,2037,no,no,,cellular,verygood,4,feb,305,2,94,3,success,1
28610,32,student,0,4,single,M,11,tertiary,no,0,no,no,84,unknown,good,4,feb,233,3,276,2,failure,1
28611,,retired,1,2,married,F,14,secondary,no,569,no,no,83,cellular,good,4,feb,94,5,184,1,success,1
28612,,unknown,1,2,married,F,12,tertiary,no,3777,yes,no,93,cellular,very good,4,feb,139,4,-1,0,unknown,0
28613,47,housemaid,0,3,single,M,12,unknown,no,46,no,no,84,cellular,very good,4,feb,371,1,-1,0,unknown,0
28614,35,admin.,1,3,divorced,F,15,secondary,no,1085,no,no,,cellular,good,4,feb,195,6,97,12,other,1
28615,54,admin.,0,3,,M,11,secondary,no,0,yes,yes,90,cellular,good,4,feb,330,1,182,3,success,0
28616,55,admin.,0,2,married,M,12,secondary,no,602,no,no,94,unknown,critical,4,feb,390,2,150,6,success,1
28617,33,admin.,0,0,married,M,11,tertiary,no,0,yes,yes,84,unknown,very good,4,feb,111,5,98,2,other,0
28618,30,services,1,1,married,F,10,tertiary,no,1019,no,no,89,unknown,poor,4,feb,155,1,234,1,other,0
28619,35,technician,1,3,,M,10,tertiary,no,144,yes,yes,84,cellular,poor,4,feb,202,4,113,20,failure,0
28620,,management,1,3,single,F,12,tertiary,no,5474,no,no,81,cellular,very good,4,feb,181,4,191,5,success,0
28621,35,unemployed,1,4,single,M,10,tertiary,no,415,no,no,89,cellular,good,4,feb,649,1,176,1,failure,1
28622,21,unknown,0,2,single,M,11,secondary,no,210,no,no,,telephone,good,4,feb,123,2,174,1,failure,0
28623,,retired,0,1,married,F,17,secondary,no,2354,no,no,,telephone,good,4,feb,739,1,181,2,failure,1
28624,61,management,0,4,married,F,11,tertiary,no,175,no,no,69,telephone,good,4,feb,79,2,183,2,success,0
28625,38,technician,0,0,married,F,12,secondary,no,318,no,no,,cellular,critical,4,feb,383,1,181,5,failure,1
28626,76,retired,0,4,married,M,13,tertiary,no,0,no,no,76,telephone,good,4,feb,92,3,169,1,failure,0
28627,28,unknown,0,0,single,M,14,unknown,no,1059,no,no,92,cellular,critical,4,feb,146,5,276,1,other,0
28628,39,technician,1,3,married,M,12,secondary,no,0,yes,yes,86,cellular,critical,4,feb,60,1,-1,0,unknown,0
28629,29,management,1,1,single,F,14,tertiary,no,308,no,no,74,cellular,critical,4,feb,162,2,184,1,failure,0
28630,30,blue-collar,1,1,single,M,13,secondary,no,228,no,no,94,cellular,poor,5,feb,232,1,365,1,failure,0
28631,33,technician,0,4,single,M,14,unknown,no,696,no,yes,85,cellular,very good,5,feb,193,1,176,8,failure,0
28632,32,blue-collar,0,1,single,F,12,secondary,no,228,no,no,90,telephone,good,5,feb,176,1,288,3,failure,0
28633,25,management,1,2,married,M,11,unknown,no,448,no,no,93,cellular,very good,5,feb,151,1,297,1,success,1
28634,34,management,1,4,married,M,16,unknown,no,1778,no,no,87,cellular,good,5,feb,99,1,93,3,success,0
28635,,student,0,1,single,M,18,unknown,no,145,no,no,76,cellular,critical,5,feb,96,3,175,1,failure,0
28636,37,admin.,0,0,married,M,17,secondary,no,96,no,no,90,cellular,critical,5,feb,102,1,182,3,success,0
28637,71,retired,1,3,,M,12,tertiary,no,4388,no,no,77,cellular,poor,5,feb,346,1,183,3,other,0
28638,29,housemaid,1,4,single,F,18,tertiary,no,19,no,no,,cellular,very good,5,feb,110,2,64,2,success,1
28639,27,management,0,1,single,M,10,secondary,no,145,yes,no,85,cellular,verygood,5,feb,67,3,-1,0,unknown,0
28640,43,management,1,3,,F,13,tertiary,no,0,yes,no,89,cellular,very good,5,feb,280,2,-1,0,unknown,0
28641,58,unemployed,1,3,married,F,16,secondary,no,1625,no,no,94,cellular,critical,5,feb,286,2,-1,0,unknown,1
28642,,retired,1,3,married,M,11,tertiary,no,443,no,no,85,cellular,good,5,feb,133,2,-1,0,unknown,0
28643,29,blue-collar,0,2,married,M,9,secondary,no,3310,no,no,84,cellular,very good,5,feb,276,2,-1,0,unknown,0
28644,52,unknown,1,3,married,M,13,unknown,no,339,no,no,90,unknown,critical,5,feb,124,7,-1,0,unknown,0
28645,65,retired,0,2,married,F,14,primary,no,343,no,no,88,telephone,very good,5,feb,159,2,-1,0,unknown,0
28646,33,management,0,3,married,M,12,tertiary,no,2750,no,no,86,cellular,critical,5,feb,242,1,-1,0,unknown,0
28647,25,management,1,3,single,F,15,tertiary,no,145,no,no,97,cellular,good,5,feb,145,1,182,1,failure,0
28648,32,technician,0,1,married,M,15,tertiary,no,2976,yes,no,92,cellular,critical,5,feb,783,1,175,5,failure,1
28649,42,admin.,1,3,divorced,M,9,secondary,no,490,yes,no,82,cellular,very good,8,feb,203,2,188,1,failure,0
28650,,blue-collar,1,3,married,M,3,secondary,no,1144,yes,no,,cellular,good,8,feb,376,2,129,3,other,1
28651,23,admin.,1,4,single,F,12,tertiary,no,897,yes,no,84,cellular,poor,8,feb,190,2,280,8,failure,1
28652,84,retired,0,2,divorced,F,2,primary,no,2619,no,no,53,telephone,very good,8,feb,145,2,115,2,failure,0
28653,67,retired,0,0,divorced,F,15,secondary,no,704,no,no,96,cellular,critical,8,feb,186,2,97,1,success,1
28654,34,technician,1,4,married,F,10,secondary,no,3000,yes,yes,94,cellular,very good,8,feb,215,3,221,1,failure,0
28655,24,technician,0,1,married,F,3,secondary,no,556,yes,no,84,cellular,good,8,feb,278,1,94,4,success,1
28656,47,admin.,0,3,married,M,13,tertiary,no,97,yes,no,62,cellular,verygood,8,feb,340,3,-1,0,unknown,0
28657,,retired,1,1,married,M,15,secondary,no,4968,no,no,85,cellular,good,8,feb,94,1,333,1,other,0
28658,28,management,0,0,single,F,13,tertiary,no,266,no,no,90,cellular,good,8,feb,108,1,-1,0,unknown,0
28659,39,management,1,1,married,F,13,tertiary,no,1301,no,no,94,cellular,very good,8,feb,185,2,179,1,failure,0
28660,29,management,0,4,single,M,14,unknown,no,698,no,no,93,cellular,good,8,feb,186,1,-1,0,unknown,0
28661,,management,0,2,married,M,11,tertiary,no,62,no,no,,cellular,good,8,feb,469,2,185,2,failure,1
28662,36,management,1,4,married,F,6,tertiary,no,1257,no,no,84,cellular,very good,8,feb,108,9,101,1,other,0
28663,52,management,0,0,married,F,12,tertiary,no,3634,no,no,,cellular,good,8,feb,341,8,-1,0,unknown,1
28664,33,unknown,1,1,married,M,12,secondary,no,1536,no,no,74,cellular,poor,9,feb,359,1,92,3,success,1
28665,24,student,0,3,single,M,15,tertiary,no,235,no,no,78,cellular,poor,9,feb,98,1,92,1,success,1
28666,65,entrepreneur,0,4,married,F,14,tertiary,no,2331,no,no,94,telephone,critical,9,feb,290,1,92,1,success,1
28667,25,student,0,3,single,F,3,secondary,no,125,no,no,52,unknown,very good,9,feb,215,1,92,2,success,1
28668,58,technician,1,0,,M,7,secondary,no,7554,no,no,93,telephone,good,9,feb,167,1,469,1,success,0
28669,,management,1,1,single,F,13,tertiary,no,390,no,no,84,unknown,very good,9,feb,120,2,104,2,failure,1
28670,32,technician,1,3,single,M,12,tertiary,no,1527,yes,no,94,cellular,critical,9,feb,172,1,92,3,failure,0
28671,35,admin.,1,4,single,M,15,secondary,no,-32,no,yes,85,cellular,verygood,9,feb,63,4,182,5,failure,1
28672,53,admin.,1,1,married,M,11,secondary,no,10541,no,no,84,unknown,very good,9,feb,164,2,92,1,success,1
28673,23,student,1,3,single,F,16,secondary,no,480,no,no,84,cellular,very good,9,feb,742,2,182,1,failure,1
28674,33,management,1,4,single,M,16,tertiary,no,935,no,no,85,cellular,good,9,feb,385,2,92,8,success,1
28675,36,management,0,3,single,M,10,tertiary,no,479,no,no,94,cellular,Poor,9,feb,629,2,-1,0,unknown,1
28676,47,admin.,0,2,married,F,12,secondary,no,0,no,yes,,cellular,critical,10,feb,86,2,93,2,other,0
28677,52,unemployed,1,2,married,M,11,secondary,no,94,no,no,81,cellular,good,10,feb,153,1,92,13,success,1
28678,33,unknown,1,1,married,M,12,unknown,no,22867,yes,no,87,cellular,good,10,feb,165,1,92,5,success,0
28679,36,student,1,0,single,F,10,unknown,no,417,no,no,88,cellular,very good,10,feb,151,1,-1,0,unknown,1
28680,42,services,1,2,,M,16,tertiary,no,94,yes,no,96,cellular,good,10,feb,151,1,183,6,success,0
28681,55,technician,1,1,divorced,M,15,secondary,no,3450,no,no,87,cellular,poor,10,feb,169,1,183,1,failure,1
28682,60,retired,0,1,married,M,3,secondary,no,1853,no,no,,cellular,good,10,feb,234,1,183,1,success,1
28683,61,unknown,1,1,married,F,16,tertiary,no,2557,yes,no,60,cellular,critical,10,feb,158,2,92,5,success,1
28684,58,technician,0,3,,F,10,secondary,no,589,yes,no,55,cellular,good,10,feb,511,3,183,6,success,1
28685,48,unknown,1,4,divorced,M,16,secondary,no,201,no,no,,cellular,critical,10,feb,406,2,92,2,success,1
28686,35,technician,0,2,married,F,2,tertiary,no,7050,no,no,85,cellular,critical,10,feb,278,3,187,1,success,1
28687,34,management,1,1,,F,14,tertiary,no,2885,no,no,51,cellular,very good,10,feb,314,2,156,4,other,1
28688,58,management,0,4,married,M,11,secondary,no,2155,no,yes,93,unknown,very good,10,feb,135,2,92,5,success,1
28689,39,technician,0,4,divorced,F,12,unknown,no,902,yes,no,82,cellular,good,10,feb,691,2,180,5,failure,1
28690,44,management,0,2,married,F,15,tertiary,no,1791,no,no,88,cellular,good,11,feb,71,1,190,1,success,1
28691,,unknown,1,0,married,M,11,secondary,no,2206,no,no,88,cellular,good,11,feb,449,1,91,3,success,1
28692,77,retired,0,4,married,M,16,secondary,no,638,no,no,,cellular,very good,11,feb,288,1,188,1,success,1
28693,57,housemaid,1,0,married,M,11,primary,no,501,yes,yes,86,cellular,very good,11,feb,105,7,188,2,failure,0
28694,61,retired,0,1,married,F,17,tertiary,no,5267,no,no,89,cellular,good,11,feb,226,3,-1,0,unknown,1
28695,76,retired,0,4,married,F,18,primary,no,3324,no,no,85,cellular,Poor,11,feb,309,1,90,4,success,1
28696,75,blue-collar,0,2,married,M,13,unknown,no,6053,no,no,86,cellular,critical,11,feb,865,2,190,1,failure,0
28697,59,technician,1,2,married,M,2,secondary,no,116,no,no,64,cellular,poor,11,feb,268,1,183,7,success,1
28698,42,unknown,0,2,married,F,6,secondary,no,413,yes,no,53,unknown,very good,11,feb,456,2,184,2,success,1
28699,35,self-employed,1,0,single,F,15,tertiary,no,353,no,no,90,unknown,good,11,feb,352,1,183,1,success,1
28700,48,entrepreneur,1,3,single,M,13,secondary,no,315,no,no,96,unknown,Poor,11,feb,271,1,-1,0,unknown,1
28701,,technician,0,2,single,F,10,secondary,no,451,no,no,87,cellular,poor,11,feb,203,1,183,2,success,0
28702,71,unknown,1,3,married,F,11,unknown,no,1712,no,no,92,cellular,good,11,feb,660,1,-1,0,unknown,1
28703,34,blue-collar,0,3,married,M,17,secondary,no,1454,yes,no,,cellular,good,11,feb,231,2,297,2,failure,1
28704,57,retired,0,3,married,M,19,primary,no,9367,no,no,92,cellular,good,11,feb,981,1,90,6,success,1
28705,49,technician,1,3,,F,3,secondary,no,0,yes,no,86,cellular,verygood,11,feb,283,3,-1,0,unknown,0
28706,75,retired,1,3,married,M,13,secondary,no,291,no,no,90,cellular,good,11,feb,515,1,183,1,failure,1
28707,39,blue-collar,0,1,married,F,12,secondary,no,1382,yes,no,,cellular,poor,11,feb,397,2,-1,0,unknown,1
28708,66,retired,1,1,married,F,14,unknown,no,780,no,no,55,cellular,critical,12,feb,388,4,-1,0,unknown,0
28709,,technician,0,2,single,F,12,secondary,no,113,no,no,,cellular,good,12,feb,328,2,183,4,success,1
28710,34,management,1,3,single,M,14,tertiary,no,417,yes,no,90,cellular,poor,12,feb,155,10,149,5,failure,0
28711,41,management,0,2,married,F,14,tertiary,no,27696,no,no,85,cellular,good,12,feb,138,2,184,3,success,1
28712,,management,0,3,married,F,14,tertiary,no,4675,no,no,95,unknown,good,12,feb,181,3,-1,0,unknown,1
28713,36,blue-collar,0,2,divorced,F,19,secondary,no,2843,no,no,93,unknown,unknown,12,feb,473,1,182,1,success,0
28714,21,student,1,0,single,M,16,secondary,no,123,no,no,85,telephone,very good,12,feb,379,5,93,2,success,1
28715,,technician,1,1,divorced,M,17,tertiary,no,4276,yes,no,93,cellular,good,12,feb,103,3,-1,0,unknown,0
28716,29,unknown,1,2,single,M,9,tertiary,no,1026,no,no,87,unknown,unknown,12,feb,138,2,92,2,success,1
28717,38,services,0,2,married,M,1,secondary,no,775,no,no,91,cellular,very good,12,feb,1835,3,182,2,success,1
28718,48,unemployed,0,2,married,M,12,secondary,no,926,no,no,,cellular,very good,15,feb,382,4,185,6,success,1
28719,46,unknown,0,0,married,F,15,tertiary,no,349,no,no,84,cellular,good,15,feb,295,2,616,1,failure,1
28720,,technician,1,1,married,M,14,secondary,no,484,yes,no,94,cellular,unknown,15,feb,83,6,187,3,success,1
28721,49,services,0,0,married,F,13,primary,no,1830,yes,no,84,cellular,very good,15,feb,136,1,-1,0,unknown,1
28722,37,management,0,3,,M,4,tertiary,no,2987,yes,no,94,cellular,very good,15,feb,93,1,91,9,failure,1
28723,23,student,0,4,single,M,11,secondary,no,431,no,no,87,cellular,good,15,feb,201,3,186,2,success,1
28724,,unknown,0,3,married,F,10,tertiary,no,226,yes,no,99,cellular,unknown,15,feb,91,4,185,6,success,1
28725,30,unknown,0,1,single,F,16,tertiary,no,41,yes,no,,cellular,very good,15,feb,68,4,186,2,success,0
28726,25,services,1,2,single,M,14,secondary,no,199,no,no,84,cellular,unknown,15,feb,101,2,-1,0,unknown,0
28727,,management,1,0,,M,3,tertiary,no,271,yes,no,66,cellular,critical,15,feb,308,1,94,4,success,1
28728,27,management,1,1,single,F,1,tertiary,no,-69,yes,no,80,cellular,very good,15,feb,205,3,-1,0,unknown,1
28729,28,student,0,2,single,F,12,tertiary,no,1562,no,no,91,cellular,very good,15,feb,659,4,-1,0,unknown,1
28730,65,retired,1,0,married,M,1,secondary,no,3409,no,no,93,cellular,unknown,15,feb,92,2,-1,0,unknown,0
28731,77,unknown,1,2,married,F,14,primary,no,2590,no,no,74,telephone,critical,15,feb,112,5,94,15,success,0
28732,61,self-employed,0,3,divorced,M,13,tertiary,no,52587,no,no,88,cellular,critical,15,feb,394,3,189,1,success,1
28733,27,blue-collar,1,2,single,M,15,secondary,no,535,no,no,87,cellular,critical,15,feb,171,1,91,2,success,1
28734,34,management,0,1,single,F,12,tertiary,no,2159,no,no,94,unknown,critical,18,feb,386,1,-1,0,unknown,1
28735,28,admin.,1,2,married,M,11,unknown,no,167,yes,yes,94,cellular,Poor,18,feb,126,2,-1,0,unknown,0
28736,50,admin.,1,3,,F,10,secondary,no,5361,no,no,93,cellular,critical,18,feb,276,3,195,1,failure,0
28737,26,technician,0,1,single,M,16,tertiary,no,3411,no,no,90,cellular,verygood,18,feb,236,1,183,2,success,0
28738,59,management,1,4,married,M,14,tertiary,no,2764,no,no,53,cellular,Poor,18,feb,459,1,56,3,failure,0
28739,38,admin.,1,2,divorced,F,13,secondary,no,407,yes,yes,84,cellular,very good,18,feb,146,1,183,1,failure,0
28740,48,admin.,0,0,married,F,11,secondary,no,660,no,no,94,unknown,poor,18,feb,318,1,561,2,success,1
28741,28,technician,0,2,single,F,9,secondary,no,154,yes,no,86,cellular,poor,18,feb,416,2,-1,0,unknown,1
28742,35,management,1,4,single,M,14,tertiary,no,681,no,no,86,cellular,good,18,feb,737,1,561,2,success,1
28743,66,retired,0,4,married,F,13,secondary,no,2326,no,yes,,cellular,unknown,18,feb,232,1,181,1,success,1
28744,25,self-employed,0,2,single,F,16,unknown,no,1179,no,no,84,cellular,critical,18,feb,150,2,185,3,failure,0
28745,33,management,0,4,married,M,14,tertiary,no,2213,no,no,94,cellular,critical,18,feb,240,1,385,9,failure,0
28746,52,services,0,1,married,F,1,secondary,no,961,no,yes,94,cellular,critical,18,feb,222,1,553,4,failure,1
28747,36,unemployed,1,4,married,M,19,unknown,no,1466,yes,no,87,unknown,unknown,19,feb,124,1,-1,0,unknown,0
28748,38,management,1,0,single,F,15,tertiary,no,455,yes,no,,cellular,very good,19,feb,255,2,555,6,success,1
28749,59,self-employed,1,1,married,F,14,unknown,no,2013,no,no,83,cellular,very good,19,feb,222,4,94,2,success,1
28750,53,technician,0,0,married,M,12,secondary,no,4807,no,no,93,telephone,very good,19,feb,255,3,-1,0,unknown,0
28751,47,blue-collar,0,1,married,F,13,secondary,no,1568,yes,no,86,cellular,good,19,feb,388,1,262,7,success,1
28752,48,unknown,1,1,married,M,17,tertiary,no,0,no,yes,93,unknown,critical,19,feb,204,4,182,1,success,1
28753,22,student,1,4,,M,3,unknown,no,1215,no,no,79,cellular,critical,19,feb,145,3,192,1,failure,1
28754,82,retired,1,0,,M,16,secondary,no,121,no,no,91,telephone,poor,19,feb,330,1,-1,0,unknown,1
28755,27,blue-collar,0,0,single,F,7,primary,no,377,no,no,88,cellular,very good,19,feb,645,2,-1,0,unknown,1
28756,60,retired,0,3,divorced,F,10,secondary,no,1,no,no,53,cellular,very good,19,feb,302,1,184,1,success,1
28757,44,unknown,1,1,married,M,12,primary,no,622,yes,no,,unknown,unknown,21,feb,66,1,-1,0,unknown,0
28758,53,management,1,4,married,M,17,tertiary,no,597,no,no,94,unknown,very good,22,feb,392,1,-1,0,unknown,1
28759,57,retired,0,0,,M,17,secondary,no,1230,no,no,64,cellular,good,22,feb,200,1,-1,0,unknown,0
28760,27,unknown,0,0,,M,10,unknown,no,326,no,no,91,cellular,critical,22,feb,326,1,-1,0,unknown,1
28761,51,management,1,3,single,M,18,unknown,no,1277,no,no,94,unknown,good,22,feb,143,5,294,1,failure,0
28762,33,unemployed,1,4,single,M,18,tertiary,no,4874,no,no,87,telephone,critical,22,feb,363,2,-1,0,unknown,0
28763,60,unknown,0,4,married,M,15,unknown,no,0,no,no,86,telephone,unknown,22,feb,230,2,126,6,failure,0
28764,33,unemployed,0,0,single,F,15,primary,no,396,no,no,,cellular,very good,22,feb,382,3,-1,0,unknown,0
28765,35,management,0,1,married,M,6,tertiary,no,1380,no,no,85,cellular,critical,23,feb,155,1,-1,0,unknown,1
28766,26,management,0,2,single,F,14,tertiary,no,0,no,no,60,unknown,verygood,23,feb,176,1,-1,0,unknown,0
28767,29,student,0,2,,F,15,secondary,no,67,no,no,88,cellular,unknown,23,feb,211,1,187,5,success,1
28768,47,admin.,1,4,married,F,10,unknown,no,368,no,no,66,cellular,good,23,feb,269,1,187,5,success,1
28769,72,retired,0,0,,M,2,tertiary,no,438,no,no,84,cellular,critical,23,feb,279,1,-1,0,unknown,1
28770,,unknown,1,1,single,F,14,tertiary,no,483,no,no,81,cellular,very good,23,feb,95,2,265,11,other,1
28771,35,housemaid,1,3,married,M,18,tertiary,no,11219,no,no,93,cellular,very good,23,feb,135,1,195,3,failure,0
28772,37,unemployed,0,4,married,F,13,tertiary,no,7620,no,no,,telephone,good,23,feb,367,1,176,6,failure,1
28773,29,self-employed,0,2,single,F,14,tertiary,no,805,no,no,82,cellular,good,23,feb,132,1,103,7,failure,1
28774,33,management,1,3,single,F,12,tertiary,no,101,yes,no,69,cellular,very good,23,feb,393,2,130,1,other,0
28775,32,technician,1,2,single,M,4,secondary,no,324,no,yes,89,cellular,critical,23,feb,432,1,-1,0,unknown,1
28776,35,management,0,4,single,M,15,tertiary,no,747,no,no,96,cellular,critical,23,feb,141,2,176,3,failure,0
28777,32,management,0,4,married,F,4,tertiary,no,302,yes,yes,91,unknown,good,23,feb,61,1,384,2,failure,1
28778,,blue-collar,1,2,single,M,12,primary,no,118,no,no,93,unknown,Poor,23,feb,16,1,-1,0,unknown,0
28779,,unknown,0,3,divorced,F,13,primary,no,1910,no,no,96,unknown,critical,24,feb,98,2,-1,0,unknown,0
28780,48,unemployed,1,4,married,F,14,tertiary,no,1571,yes,no,88,cellular,poor,24,feb,104,3,-1,0,unknown,0
28781,43,self-employed,1,3,married,M,16,tertiary,no,10072,no,no,54,cellular,good,24,feb,145,1,100,4,failure,0
28782,54,technician,0,1,married,F,12,unknown,no,65,no,no,88,cellular,critical,24,feb,87,1,91,3,failure,0
28783,20,student,0,1,single,F,5,secondary,no,215,no,no,84,cellular,critical,24,feb,175,1,92,6,success,1
28784,48,housemaid,1,2,married,F,14,tertiary,no,5473,no,no,93,unknown,critical,24,feb,127,2,184,2,success,1
